 sph_density sph_internal_energy sph_pressure sph_soundspeed eos_pressure eos_soundspeed
593 9410.252649 5309552.564876 109912794672.87865 6967.477894 816332820403.1847 18773.13713489478
594 4701.238134 10825072.007681 94491086376.07166 7794.527508 94552515111.3964 7795.958648782457
595 2004.865919 3228218.971681 65.22864799999999 0.00033 65.23290225829294 0.00033038228389003946
596 2835.4697149999997 2545159.092354 16296598090.060297 5934.6957520000005 16316081975.26312 5936.144481544381
597 4190.55718 8477090.703102 68492542605.99164 6353.575367 68510750036.009415 6354.209270168174
598 2749.335002 2275159.739856 12626928207.497196 6144.641413 12656522816.360945 6146.883957854655
599 4082.492227 5705622.767530001 50223622237.285805 5613.203982 50214645245.91966 5612.811340528524
600 3075.2916600000003 3260592.463814 24796565617.11987 5478.0809340000005 24812228538.641636 5479.184170189851
601 2720.847104 2205918.197124 11445031680.945892 6228.176966 11460453518.957111 6229.365357516738
602 4582.644427 7705068.918106 71484116693.36429 6668.20559 71479310546.66647 6668.064263941055
603 2495.6003 1789410.884664 2444102186.527177 5615.616794 2450595286.2626824 5616.239567698366
604 4005.9823579999997 5490976.929919 47943709290.50304 5495.502740999999 47944741736.26666 5495.549802448376
605 8896.416754 5736146.88234 97875353352.91028 6772.4062890000005 686191661388.7114 17907.327071984222
606 7570.413258 6060206.706948 60462604442.66195 5950.543379 399634586933.5841 15479.181255976682
607 2565.706139 1833954.212693 4785357588.785682 5870.045845000001 4791962884.415446 5870.6323121634105
608 4532.594287 7269276.746011 67640982092.9633 6512.111486 67620022143.17907 6511.455413316337
609 9440.253939 5220519.526105001 109827105305.50659 6965.326417 824372332272.1765 18819.845692095965
610 10557.890940000001 6762179.185807 171280678369.85614 7838.559222 1183021024403.6863 20623.846780028092
611 3013.573801 3372344.663914 24269358783.099564 5679.872982 24272771262.70867 5680.114125724234
612 9173.830673999999 5983301.836555 109854193617.04337 6974.351712000001 759077914905.9148 18389.494324927
613 1647.894232 5198128.625326999 60457.768344000004 0.206461 60466.843239393485 0.2064870385470451
614 3828.481318 8499606.989064 63030472571.391975 6191.331440999999 63087942964.897446 6193.692879767825
615 2373.118135 2482758.6309 1710265066.699825 5335.840289 1713788745.6995647 5345.44222294636
616 3919.788701 5463799.788854 46754627622.190125 5436.947120000001 46751584928.093216 5436.8024348624085
617 2404.682375 2451257.6655119997 2503712324.9265924 5372.3147579999995 2509702171.960394 5379.601892079827
618 1718.011962 4467254.926983 8417.165556 0.03442 8417.17160013337 0.034419891016816785
619 4111.294261 6422675.260511 54964329592.2302 5820.783154 54941911695.9356 5819.855203784125
620 7446.372089 6361498.716655 59459299328.058525 5874.030847 378218334311.05914 15251.927457727506
621 8207.889909 5087912.720127 70107150052.51237 6241.342645000001 520007519721.9496 16657.80374680174
622 4578.949238 7287789.350892999 68764088843.44002 6584.780865 68751630921.14594 6584.401196708604
623 9328.331383 4843809.173641 101655415428.15503 6827.135903 789197545840.6558 18627.353441883577
624 1879.518464 3310210.9188490002 115.151296 0.000597 115.1410318663504 0.0005973489390191386
625 4468.5083159999995 7368306.325410001 66926219220.942566 6440.39955 66898882189.55721 6439.541716862682
626 8937.119779999999 5670236.474578 98449970766.28172 6781.238984999999 696051942643.6564 17975.41910609111
627 9282.61933 5100612.409718 103233548414.8532 6855.746545999999 779632829802.8882 18554.775066609396
628 4390.617256 6812711.90505 61921460879.76376 6218.998853 61895760476.885544 6218.123235418219
629 2259.505793 2427083.35184 -13413539.934824001 13.930912 -13405891.138403738 13.922968321799345
630 10725.855499 10097392.545614 221015541138.89774 8438.501473 1266974105273.9211 20937.02144032098
631 9228.714276 4981703.738329 100076941206.46768 6801.278933 764894213824.5812 18459.116968253657
632 3036.8422100000003 2917500.314699 22433851131.234352 5450.187752000001 22453557349.657757 5451.617617512421
633 7850.140641 5486936.426354 63565109190.71335 6112.155106 448719361411.72687 15999.314735419
634 1915.5614719999999 4360226.023629 6807.414005 0.025196 6807.454917758765 0.0251965075873632
635 4205.578561 7427333.319475999 62440116747.88225 6140.054798 62450549873.896454 6140.432600023797
636 9075.32923 5474659.040129 100811258345.5556 6818.841842 729757572020.6082 18207.650089126862
637 1776.511779 3490715.613911 225.01213700000002 0.001202 225.01329674994633 0.00120212094919347
638 4163.522932 7149926.871627 60079713270.834785 6036.156902000001 60093570516.816765 6036.691533847428
639 3807.752897 6646529.631238 52312475977.03162 5730.369224 52296312491.06088 5729.629412012185
640 7593.242586 6161354.454612 61882086147.5219 5992.677777 404812478998.1776 15527.497771550052
641 3850.611046 6070479.392665 49528598474.03458 5582.9732460000005 49492138117.23625 5581.249761066638
642 8907.450195 6256333.227876999 103684313101.16353 6878.117902 693246198905.9926 17940.208927090272
643 7991.0716219999995 5373726.547088 66523294787.23664 6172.33049 474826707597.9503 16269.216936213488
644 4315.368812 7074849.423625 62154236857.61605 6179.765352 62154154815.47721 6179.762432909248
645 8661.497278 5775961.020016001 90683749421.3468 6647.226664 626505777161.8081 17505.355081640642
646 2470.183018 1846106.79242 1928937259.626878 5549.083712 1937046955.6165698 5549.884302792385
647 1838.3797780000002 5536706.527137999 49329532.394392 316.834088 49339581.6209803 316.8986599653901
648 3533.162821 4514483.404579001 37238245518.96178 5179.367892 37238401906.64916 5179.37736596983
649 4352.885716 6875779.274626 61605166837.326 6182.900243 61593965202.46668 6182.510015576021
650 10502.110789 8472368.204655001 190997793139.30365 8091.177309999999 1178708967365.0527 20568.410741063395
651 9317.499528 5050622.936386 103881671546.12743 6866.258033 788129168332.5563 18613.606402353693
652 2506.220335 2038316.1312560001 3817688788.4556885 5753.026519 3821166236.9339733 5753.3498863992045
653 2191.870238 2466011.526209 -244909683.90915498 254.35605299999997 -245017740.01009512 254.46827663927033
654 7409.741926000001 6363784.15345 58514834497.4833 5837.096985 371459044667.0882 15180.010649106393
655 3949.0948689999996 6759375.871089 54735896120.02304 5797.39152 54729630203.941086 5797.12121987781
656 4459.405123 8197774.304722 71886595476.8262 6590.131009000001 71891523279.81168 6590.286400029034
657 9061.308098 5190106.975524 97251921817.49394 6754.756628 723852626764.4479 18176.25972951467
658 4499.463470000001 9930135.533911001 83471171673.5671 6956.193179000001 83464859782.79425 6956.014085018736
659 2284.456268 2138319.855996 -806205947.6041759 1819.420713 -807708545.8658754 1821.7492395649438
660 7390.462856 6519117.4088739995 59150461382.19776 5842.347086 369511640816.94714 15146.887788113007
661 2824.803861 2206454.883139 14402101807.685278 5849.239454 14429643794.34921 5851.369828905892
662 4661.012248 7974568.230411 75130495579.20079 6839.4198 75064312831.54501 6837.56222090089
663 9280.349664 5691303.161756 110179407526.22224 6975.866661 783897046835.4888 18565.06358208579
664 4106.7907700000005 6046461.621724 52612661390.26001 5721.9721850000005 52606891041.683586 5721.732777999808
665 9089.291673 4792650.7276139995 93423817252.62965 6683.625893 727750858934.096 18214.274683739397
666 9141.047191 5466619.609767 102864953816.56207 6853.293548999999 746476420692.3497 18320.346405658896
667 4368.035447 8477079.345286999 71751116591.58318 6531.657894 71758142693.00854 6531.8812227048875
668 4234.205108 7166334.839480001 61361044812.5129 6110.734695 61328454066.465126 6109.523739747457
669 9195.392920999999 6176356.439218 112604914471.29575 7020.601973000001 766167245423.666 18431.21600557251
670 4995.882675 9390584.233811 101844027294.37448 9537.399488 101837158088.55374 9537.279674852189
671 2312.583433 2847967.903138 1534054380.494859 4099.383468999999 1537417161.0072434 4103.690994073396
672 2930.3752449999997 3262505.2529349998 22017917453.129917 5880.899691 22026346988.293373 5881.496288494153
673 2263.893492 2623832.252755 123436121.52164699 814.521087 123465060.17621976 814.725048453676
674 7576.93699 6514956.674951999 64166902658.523415 6037.118694 404479186680.8483 15510.44205503877
675 3147.938627 4174878.425218 30609784676.035076 5623.157596999999 30643355283.098473 5625.358381353253
676 4649.900211 9653459.676476 85411106221.0215 7109.584392 85424570655.59468 7109.93630240772
677 4279.640869 8121215.400198 67896460454.16152 6362.356524 67926987203.00829 6363.41768605616
678 2272.765179 2292793.61422 55114950.78931899 377.252013 55127357.15669294 377.3049046525859
679 3077.653665 3588241.740889 26474597025.68957 5587.529669 26505958558.85611 5589.669812750352
680 3126.253452 2997198.083227 24293418617.36593 5255.542211 24298341829.386738 5255.897444783067
681 9698.284806 6681432.721709 136575439964.56544 7383.743878 911872468288.1075 19270.81769585953
682 1833.367168 4140527.496551 3502.2650740000004 0.014188999999999998 3502.230939951007 0.01418917616555953
683 3535.261507 4255868.209974 35826268821.496704 5090.881955 35820053955.72646 5090.505705423811
684 4559.965878 8227439.8435929995 74306889012.80742 6734.270818000001 74277880567.47319 6733.406356792421
685 4002.598449 6572588.782498 54313983945.16951 5776.3259259999995 54335194531.46432 5777.218014741187
686 2826.288014 2272718.559496 14771395157.257366 5869.279167000001 14782574619.067028 5870.127841830701
687 9429.002144 5455675.161648001 112417248361.0372 7009.074490999999 823015955682.1177 18806.979830909833
688 1650.596223 4844760.684457 27133.576201999997 0.10154500000000001 27133.82768515642 0.10154539643733561
689 2980.939444 2763262.4721790003 20600028219.11599 5552.803724 20626452553.4215 5554.771277776018
690 11061.443798 8025357.370534 210033346932.1761 8294.014595 1368810964864.2207 21403.207469766894
691 4102.08705 5805560.707281 51097326052.72119 5657.429926 51088244681.35801 5657.052235065808
692 4023.805008 5769778.03912 49854350963.75893 5585.291096 49841024937.48089 5584.689363800629
693 4748.393891 8152267.118196 79647827581.84262 8314.165567 79662081244.38893 8314.488152458593
694 3128.62455 2959737.61221 24120500142.02996 5235.532263 24138340791.312374 5236.819254650874
695 3367.5887409999996 4353142.432075 34560357082.473305 5295.392169 34556726486.49412 5295.162910202772
696 2045.2580710000002 3106906.546648 26.104803 0.000143 26.104821367426645 0.00014309462374972903
697 9136.821661 6536682.696128 114496955391.72665 7055.699127 754148557965.2637 18339.947375720145
698 2237.913279 2585205.777439 39878632.355208 337.727462 39888308.00430364 337.8094039990167
699 3927.558045 5184721.676066 45210667346.14008 5363.701118 45194703304.31347 5362.9448156228755
700 3034.785273 3613257.4465910005 25858197853.21284 5702.871281000001 25892287200.368484 5705.2027823951
701 10546.892045 7714352.552769001 183363904041.71854 7993.362563 1187312998678.8303 20623.563617487376
702 8744.892697 5923116.256875 94825027781.39885 6722.56075 649003803218.8756 17652.558306632232
703 2504.389388 1831297.284459 2879324205.067708 5663.341854 2888251817.88796 5664.189587106252
704 4407.964504 8967577.733323 75559244137.41154 6671.9123850000005 75559158142.77255 6671.909711140932
705 2854.632021 3490901.8968209997 21284124821.91176 6194.079061 21307131146.571354 6195.711561938073
706 4119.130118 6162235.236587999 53475583031.00268 5761.5977840000005 53479677410.33307 5761.766581176432
707 4391.925539 7056039.815436 63449776204.87066 6271.917069 63437020353.25027 6271.482812397529
708 9253.130296 5233611.220148 103894656322.03737 6868.057495 773192965467.2961 18507.2559404256
709 3659.7730890000003 4399391.691925 37870897006.684235 5080.208858 37848048381.1421 5078.887898311615
710 9741.926936 5306022.014946 121262481043.72 7145.622175 913276464303.2134 19312.08937495315
711 4201.4535590000005 6115362.965061 54418526181.691925 5832.338414 54400726588.35735 5831.636828236061
712 2643.3656170000004 2010662.386902 8046322376.926951 6152.847178 8071592828.972955 6154.885978957484
713 8612.969929 5120982.303793 82390756002.59027 6484.539085 610155685396.2869 17398.814285442695
714 4103.050667 5720300.423676999 50581541803.151115 5635.793327 50585311388.901474 5635.956204107463
715 10958.947955 7843673.970477001 202842114969.86118 8214.197735 1328467995655.3872 21251.47326607763
716 9332.146987 5205794.75371 106117369096.42787 6904.649275 793142896049.316 18642.48453302211
717 3861.8569479999996 5065059.796374 43779871689.269165 5300.747089 43758093730.78692 5299.63715912789
718 4419.532623 8253918.966724001 71430297431.63023 6550.17846 71402978345.19922 6549.29848777696
719 3566.5956509999996 4171321.6578480005 35675952175.7928 5042.054136 35657611407.16227 5040.955160671788
720 2535.474932 1765698.5494490003 3543149340.1084366 5743.3374890000005 3552511347.8686185 5744.196327200392
721 2241.391658 2940925.856902 419230870.64253396 2281.670241 419406775.08795494 2282.3266112774663
722 8801.973514 6528194.100186 102914249940.84088 6870.1832890000005 668504064668.776 17767.12913106625
723 9886.874566 5835332.759881 133160813648.07428 7325.869597 960038480510.2498 19558.50868231083
724 2661.314352 2268856.223141 9801068308.24622 6285.577184000001 9826680028.925364 6287.574157498043
725 7250.969287000001 6762571.269965 57287392410.58756 5740.3178609999995 348485061700.03326 14869.842302944353
726 7726.2268890000005 5359314.5797419995 58983178139.263466 5977.578148 423957011735.837 15753.506337207473
727 3834.564718 4979007.404809 42982528172.95483 5265.5339810000005 42958582688.48684 5264.298422355822
728 4114.208989 5760346.012848 50964917176.08711 5656.137168 50981680361.22094 5656.856673451445
729 5142.955405 7485540.728628 98959482796.18701 9778.442353 99073230158.55618 9780.334989337598
730 8991.485152 5904797.006699 102754685169.44424 6857.184873 711851803747.0404 18074.877285702903
731 9328.318437 6218275.7130269995 117744478826.5695 7101.212651999999 800475136145.7355 18659.86619088932
732 2733.746271 3176478.611816 16259924859.361225 6507.909781 16296317658.745852 6510.532762191392
733 8914.650657 5273850.436988 93414022017.30127 6688.4489539999995 687084190415.3031 17926.244056057516
734 9142.305398999999 4990694.251838 97530184091.90083 6757.588695 742905089886.572 18310.580963975575
735 3623.919065 4344737.972042 37192022476.643295 5072.269812 37188834197.96244 5072.082902214864
736 1490.0363960000002 4845281.685561 27162.787526999997 0.11259300000000001 27162.793919991916 0.11259255382719663
737 9277.686948999999 5326258.355315 105795020882.89322 6900.504283 780223607908.8179 18551.714500574686
738 2612.833943 1995936.35827 6977663668.728841 6078.361339 6994418418.508196 6079.75253350999
739 2030.104139 3329497.1588830003 126.876259 0.000606 126.88064701936452 0.0006062661349416232
740 2243.0497920000003 2625985.1601299997 63048622.367655 533.9513910000001 63064559.37610916 534.0863600113962
741 5482.360787 5307412.760479 110824702616.58403 10567.679253 110778681888.55814 10567.035977038619
742 4088.615562 8179360.755502 65064129189.30621 6212.365829 65077888998.68423 6212.895370909648
743 5303.441043 6977385.796579 107521852965.3095 10214.303344 107522952941.9949 10214.320142868224
744 1773.2355519999999 4799020.932973 24463.599383 0.08591499999999999 24463.689318838748 0.08591571638970082
745 4292.372935 7156880.554638 62281436592.15772 6172.336537 62262922978.26781 6171.6696162705375
746 3085.047485 3192089.266925 24609623127.119576 5429.1591020000005 24627107708.123344 5430.389725774398
747 2692.7736670000004 2308702.569618 11039373074.98028 6368.142261999999 11063219767.737482 6369.9481436814685
748 2276.570017 2439961.762188 150742467.642521 831.645432 150765311.58851257 831.7428122656007
749 4343.002702000001 7938935.812767999 67979363173.13825 6394.282520000001 67968636484.67551 6393.9225674917
750 3927.658815 5544525.031629 47337077607.84432 5464.438236 47321159583.12003 5463.684149503593
751 4019.1721479999997 7383120.669950999 59340327411.019966 5986.962363000001 59351297624.11365 5987.398071608696
752 9373.103541 5554971.290993 111617552782.88222 6997.255156 807487197657.267 18718.503196483758
753 1883.723556 5537896.405758 311469572.188823 2003.1648579999999 311731012.48940367 2004.8463855809773
754 2616.372074 2085940.739716 7497419550.093723 6119.771768 7509521363.108995 6120.773280475193
755 10338.852627 7685189.622664999 174171594039.88034 7884.255656 1117679121098.5535 20304.797501766207
756 9275.681784999999 5931377.208544 112674140808.39073 7018.438845000001 784673178999.9532 18562.829320162717
757 8312.663285999999 6742009.752954 88546266822.08073 6627.848733 556561512591.3713 16902.339514056766
758 3333.984832 5044432.358066 37832787063.02013 5572.092829 37820333524.50657 5571.330009712113
759 9066.843573999999 4992725.366199 95156786912.4928 6716.166149 723654012902.6218 18180.723183942708
760 4635.544135 9159041.982703 81915071555.47646 7005.651898 81955651599.88953 7006.767333885629
761 4607.229300999999 7495998.465480001 70759621164.99135 6668.0263700000005 70725314121.31975 6667.032080269829
762 2256.987626 2296349.756521 -96331812.292251 100.04741 -96289501.21689327 100.00346677390398
763 4114.099498 7836935.6943190005 63441464349.13345 6153.601269 63445474384.56545 6153.753624819118
764 9134.227687999999 5360701.471527 101475088935.32576 6828.769498999999 743868509871.7997 18305.969898361316
765 4175.053599 6641789.592694 57214668151.73536 5930.47032 57203667960.929695 5930.048496456986
766 3758.7000759999996 4966298.58639 42100277487.218575 5249.289464 42088653809.55677 5248.668807882204
767 4163.288515 10886098.174572999 82161649717.03821 6808.626387 82187352867.22623 6809.4438141800265
768 10435.870808 6575010.615904 163795391084.21786 7743.9244 1140772533628.5867 20433.35481929511
769 2794.542133 2351132.5768330004 14315392566.860344 6007.7344060000005 14329652200.323212 6008.815822776751
770 2999.8041550000003 5556928.60194 34598863383.7754 6415.256299000001 34646501767.6503 6418.19553492422
771 10425.632117000001 6296376.166462 159585698249.85565 7687.919326 1135033419405.9475 20412.646690048823
772 3869.6170039999997 5021317.212711 43601398267.57047 5290.065591 43584799150.46217 5289.22257399969
773 2330.982324 2027952.603562 -1083440846.679459 4001.4112130000003 -1084792494.1746624 4004.1791017945825
774 4145.839984 6593359.33886 56479593466.27878 5891.441991 56469920419.7844 5891.065173234285
775 9224.601209 5182297.971929 102262445859.27869 6840.12859 765487237500.9744 18456.93962466149
776 2406.264983 1979515.184909 642882113.2193719 5228.03535 644324799.2960242 5226.856581623852
777 7576.280203 6092083.307085 60887634013.1746 5962.733425 401011653855.1305 15491.84518821397
778 8972.930473999999 6465080.009732 108051547890.42793 6952.638505 711679882127.8229 18057.811564743402
779 7702.2674099999995 5314767.250449 57950896998.938286 5943.811146 419012277994.9187 15705.148070751064
780 4224.26257 6134053.849573 54878410544.70006 5861.321534000001 54861266264.55086 5860.6546232140045
781 9556.014767 5531489.740394 117643227543.96628 7091.809990000001 860778062180.3324 19014.988055639267
782 1811.3150489999998 4294566.10174 5819.528828 0.022983 5819.5201751772 0.022983083670984235
783 2376.105455 2141336.064872 562987486.014933 3665.0263579999996 564245642.842885 3662.884671615048
784 2000.3383170000002 3582034.1806550003 297.19230699999997 0.001385 297.24144545750715 0.0013854820676435847
785 2724.8060600000003 3514840.890138 17499667495.048573 6649.352677000001 17534942468.81752 6651.866194661494
786 3178.217075 3236713.362927 26243077217.70386 5229.972546 26261840643.56553 5231.281302927073
787 3231.941325 3645796.3725010003 29108369325.070107 5269.13679 29126945379.61342 5270.383510085214
788 9256.464633 5132065.238162001 102801528580.65112 6848.808754000001 773212118710.7052 18510.53184262886
789 4319.340923 6628158.921323 59468207813.41432 6086.504865 59463323611.185356 6086.33144640338
790 3458.1418659999995 5625184.835832 42467114790.49088 5594.170628 42485980841.91693 5595.245478908396
791 9410.570983 4900299.408992 104989354005.6224 6883.578976000001 813062400681.8259 18764.169221771812
792 2379.3787829999997 1821700.9129490003 -756987270.0752469 5141.568672 -755811731.0796415 5141.462814618815
793 4933.519518 10128954.594214 102589331200.76656 9424.175416 102678907122.2602 9425.80327000738
794 1661.491619 4847151.441369 27273.150407999998 0.101352 27273.526653551802 0.1013531709722612
795 5099.902863 9495382.812228 109426161632.52658 9871.125725 109462043462.96384 9871.712403429432
796 3803.5642399999997 6360766.578055 50629241718.54276 5653.641573 50609031123.38118 5652.665801469716
797 2097.3056269999997 2647157.840252 1.3130030000000001 8e-06 1.31318567050434 8.416295545113566e-06
798 1584.815221 4484126.811768 8670.604088 0.038383999999999995 8670.608511129296 0.03838384802739707
799 2452.5287399999997 3490381.857289 8125785575.66639 6122.1301140000005 8145725003.807863 6123.9161211860965
800 10819.100587 8675783.38954 207698712431.05753 8277.465631000001 1286173510717.23 21055.59147716237
801 10806.422023000001 8826732.694814 209056750391.2952 8294.100206000001 1283209487376.5547 21038.71239762622
802 7585.048393000001 5918898.66357 59719277391.45453 5939.69427 401324498574.7681 15501.738757330219
803 9333.646416 5072400.298471 104581243446.9444 6878.041572 792430854884.3832 18641.91115818016
804 2576.558785 2359685.546472 7410369993.722444 6102.746571 7419346808.3876095 6103.506196036224
805 8932.599742 6505163.699456 107161873692.52448 6939.1281659999995 701699766798.0557 17989.892530495494
806 11061.443798 8025357.370534 210033346932.1761 8294.014595 1368810964864.2207 21403.207469766894
807 4234.573425 6152387.339269999 55139755002.103775 5876.451875 55130443027.371895 5876.0918015790185
808 1798.765255 5665426.975089 165786.449911 0.46183100000000005 165813.55762889385 0.46190093533094956
809 3972.6161869999996 6036267.410065 50786045697.05966 5620.861126 50770523191.02265 5620.170583564511
810 10592.675731 6506763.420408 169151785654.03064 7810.030688 1192483226223.735 20672.797053390324
811 4011.132357 8149657.604129 63710702970.02616 6161.011283 63722916875.960686 6161.49810114785
812 3980.6827329999996 8434338.473478999 64896473426.03466 6210.191215 64916312006.73926 6210.953326083176
813 9911.372161 6996355.72084 148475862304.39322 7550.468454999999 976820761571.5992 19621.89221997065
814 3228.429516 3395995.1237790002 27760868572.05679 5185.9053109999995 27772077765.22313 5186.6825408441755
815 2629.4618609999998 1931878.175154 7246190895.156528 6093.118906000001 7259953034.829338 6094.262279331312
816 2666.4992260000004 2253006.833821 9911046112.965687 6292.1798340000005 9929749634.522793 6293.631129955101
817 5474.513161 4281290.424426001 102694803525.5437 10441.455734000001 102681152004.63585 10441.261052480797
818 4416.637643999999 6765443.676973 62099357967.078964 6242.87929 62078078043.44778 6242.165437592475
819 2171.551269 2331743.9993189997 -1563204821.498305 1623.498916 -1566593851.3037763 1627.0186634927416
820 3711.3342159999997 4554410.464083999 39276297133.33727 5122.873498 39239636062.42769 5120.874641925573
821 8924.191609 7075670.7777350005 112544415243.31229 7034.6444599999995 704198337806.4343 17990.7397190423
822 10716.491048 8390115.767357001 199452536652.10214 8184.160698000001 1249543913965.1511 20894.27997248475
823 2195.452844 2894119.28921 98839569.41220699 590.421172 98902871.91008991 590.6573862146201
824 2557.6978059999997 1936231.03356 4971696702.038597 5882.8117 4985355695.113142 5884.035023201939
825 4443.773543 9706257.622668 80833669179.23918 6850.039301000001 80852129292.76807 6850.578833167788
826 4417.411479 8530665.547757002 73087335671.6557 6600.168421 73062039178.529 6599.386041105477
827 9153.502043999999 4778708.1632860005 95283877222.10208 6716.475773 744029695366.2207 18324.561545358083
828 9798.934887000001 5589358.904115 126861736144.9514 7231.905492 932287107112.4524 19410.687001158753
829 3322.136654 3427281.9825689998 29058900900.204193 5036.403365 29063886458.590275 5036.744485395914
830 2744.9352480000002 3975264.562864 20230222658.000923 6721.146195 20280473895.102787 6724.635742217972
831 8991.485152 5904797.006699 102754685169.44424 6857.184873 711851803747.0404 18074.877285702903
832 3255.35966 4435624.636538 33569418174.965286 5500.331511 33568701022.047165 5500.2851853033835
833 4038.7479009999997 5681369.625821 49530524938.71588 5573.195442 49501249927.51424 5571.883992958588
834 2300.8529559999997 2013939.138743 -1832208347.0362198 4042.877219 -1836359098.1065361 4049.8118999467306
835 10710.889034 7670780.713138 189709746556.09247 8065.755889 1241648557995.8518 20873.6967965945
836 5226.101056 7143945.0000289995 102762889500.10042 9998.55958 102774703371.37572 9998.748845594197
837 10497.430431 6727200.279852 168298600097.26437 7801.550097 1162568940813.21 20530.501226627504
838 3548.343029 4058605.5772089995 34854363342.79854 5013.9160329999995 34850626087.55179 5013.690661121822
839 10263.795404 6015765.66627 149560047153.59402 7554.443995999999 1078742563687.9205 20158.891609370774
840 2720.905591 2088497.429768 10917854837.662115 6187.1954049999995 10922482766.658985 6187.55202665211
841 9830.996984000001 5502319.646813 126848931403.80894 7231.0260450000005 940942258964.4413 19460.93124368889
842 3852.996396 7404220.88794 57187352108.51135 5931.406115 57209284919.58487 5932.344148799891
843 1718.011962 4467254.926983 8417.165556 0.03442 8417.17160013337 0.034419891016816785
844 1601.3461220000002 4796297.5866870005 24303.330513999997 0.094572 24303.435615310063 0.09457271929615896
845 1872.751475 5241093.574498001 71076388.601793 456.98724000000004 71086942.33511353 457.055116249137
846 2285.442594 2161598.2823880003 -540068908.465406 1434.869125 -540772520.2683854 1435.9638999038557
847 10964.198997 7034994.739878999 192032832271.98526 8085.51572 1323659284668.4932 21246.394966903194
848 4500.530931 7938200.213756 71156870700.45944 6594.854788000001 71125879104.5036 6593.898933246387
849 9456.749737 6622026.178079 126903030123.91302 7244.211855 840721988265.0188 18878.781604732696
850 8589.077681 4856426.475861 78918450474.51547 6414.262697 602713090024.5693 17347.40687799451
851 3987.068627 7868733.376959 61713118186.53585 6082.156327000001 61723293703.24484 6082.566194392928
852 10475.515228 7800932.054314 181493995535.6573 7972.724892 1164228563939.9136 20515.914716994695
853 4061.803087 8201716.517361 64776065456.032814 6200.145361999999 64792539839.87276 6200.787531824326
854 4051.594971 5667047.484189 49618173857.42888 5579.375929 49578750388.88886 5577.621906394308
855 4343.048996 6597451.697323999 59695645622.71628 6109.568645 59688062752.184944 6109.302957967639
856 4717.673292 9293744.82942 85649677547.10907 7882.417129 85637898093.50584 7882.133266544795
857 3023.463049 3394329.666118 24549230211.769333 5658.194526 24577037929.10163 5660.159290273542
858 9363.205776 8415357.845850999 142493171464.6611 7493.388086 828083690368.7489 18769.48736863204
859 9402.077984 4805342.947017 103585803889.72113 6859.517437 809799422531.2183 18748.14178547934
860 4338.129565 7779285.817131 66899684443.996 6355.2526 66894295053.02434 6355.071282581387
861 10574.398942 7363954.123298 179936101397.79236 7948.917076000001 1193557675928.1294 20659.577454405153
862 4155.540358 7213089.292334 60330838977.98365 6043.516608 60350344934.04269 6044.27241703845
863 4101.864243 5716105.0584269995 50541020786.90021 5633.632931 50543590896.08273 5633.744059101115
864 2733.3073280000003 2078820.7017470002 11233420487.567932 6135.621256 11256679489.215746 6137.414133473028
865 2470.609923 1937238.612823 2326721940.14006 5588.5868009999995 2331489463.3593564 5589.05722407221
866 5326.071043 6959918.214242 109232696352.68488 10280.192814 109192522000.71883 10279.587590616986
867 3555.970607 5074654.212711 40590294250.53255 5341.814648 40590987107.60739 5341.854705069686
868 1731.6714760000002 5511343.8950660005 131068.009026 0.38627399999999995 131071.72521554558 0.38628394431845925
869 4320.039686 6770489.346042 60359627678.08053 6118.551966 60354357916.43936 6118.3649268940535
870 10917.198841 7743877.077616001 199862658023.31036 8180.557939 1311819658911.728 21189.224648949934
871 9564.845573 5002009.991161 111419037669.26616 6989.478196999999 858997926999.4398 19017.515693788588
872 1727.48994 4348906.346963 6636.864673 0.027285000000000004 6636.850732625803 0.027284836905686453
873 10839.453469 8398862.21488 204963356407.3683 8244.255791 1290640357725.9785 21082.161553772854
874 3466.212886 4232342.188651999 35004116696.567215 5139.026152 34992187319.82084 5138.288983870848
875 3544.713523 4131390.450924 35223649004.593666 5041.232747 35220910903.821976 5041.067449238487
876 4156.121281000001 6195004.104084 54184173218.25885 5802.264298 54200847813.9049 5802.938704002228
877 8987.25524 5570902.138339 99074960597.22153 6790.645211 708048079162.4651 18058.869864017037
878 9914.146217 7181951.529328999 150746504895.27368 7582.963559999999 979170015009.399 19630.15082783243
879 4021.834739 5867290.435539 50420746630.602036 5609.516522999999 50396827603.767395 5608.479315357717
880 3635.102213 4607125.606352 38793951746.11095 5153.359633 38785628529.13786 5152.891182983267
881 5176.181206 8709070.449419001 109602814905.19133 10015.859355 109667964831.87021 10016.901060874394
882 1974.481057 3023090.2315470004 19.367465 0.00011100000000000001 19.36729345952483 0.00011075050653373773
883 9456.688114 4996192.220097 107701521627.74931 6929.060205 827332046251.6571 18841.421135288267
884 3917.2940280000003 6458443.923807 52577910888.57043 5706.8158 52563103540.06246 5706.1380736952315
885 1465.949966 5117425.833103 43053.510582 0.176681 43053.4968214322 0.1766812336805966
886 3584.956929 5802035.339922 44962973589.29763 5549.914388 44939431543.507706 5548.682272845025
887 4351.873364 6900738.4744 61741858630.35652 6187.000227 61730158028.63818 6186.59237461391
888 4431.776513000001 9752138.431411 80886353159.01358 6845.118570000001 80865804131.96278 6844.514174959958
889 3377.490922 5134589.887762 38867062088.77968 5537.186643999999 38865248946.580826 5537.081083839291
